ic_level,marker_clarity,phen_caution,mean_intervention,expected_harm,disturbance_rate,excavation_rate,avoidance_rate,mean_caution,mean_curiosity
0.15,0.7916666666666666,0.75,0.21464412600312666,0.05361958431422454,0.0,0.0,0.71829,0.5779457629989208,0.5081478342000257
0.15,0.7916666666666666,0.7916666666666666,0.20405165933896902,0.05097404224537344,0.0,0.0,0.77446,0.598779096332254,0.5081478342000257
0.15,0.7916666666666666,0.8333333333333333,0.19345919267481135,0.048328500176522356,0.0,0.0,0.82493,0.6196124296655874,0.5081478342000257
0.15,0.7916666666666666,0.875,0.18286672601065362,0.04568295810767126,0.0,0.0,0.86949,0.6404457629989208,0.5081478342000257
0.15,0.7916666666666666,0.9166666666666666,0.172274259346496,0.04303741603882017,0.0,0.0,0.90796,0.661279096332254,0.5081478342000257
0.15,0.7916666666666666,0.9583333333333333,0.16168179268233832,0.040391873969969086,0.0,0.0,0.93851,0.6821124296655874,0.5081478342000257
0.15,0.7916666666666666,1.0,0.15108932601818062,0.03774633190111798,0.0,0.0,0.96272,0.7029457629989206,0.5081478342000257
0.15,0.8333333333333333,0.0,0.4034018819584165,0.10076314398115097,0.0139,0.0,0.08366,0.20669576299892076,0.5081478342000257
0.15,0.8333333333333333,0.041666666666666664,0.3928094152942588,0.09811760191229989,0.00864,0.0,0.09443,0.22752909633225407,0.5081478342000257
0.15,0.8333333333333333,0.08333333333333333,0.3822169486301011,0.09547205984344881,0.00516,0.0,0.10686,0.24836242966558741,0.5081478342000257
0.15,0.8333333333333333,0.125,0.3716244819659435,0.0928265177745977,0.00315,0.0,0.12184,0.2691957629989208,0.5081478342000257
0.15,0.8333333333333333,0.16666666666666666,0.36103201530178575,0.09018097570574661,0.0018,0.0,0.13809,0.2900290963322541,0.5081478342000257
0.15,0.8333333333333333,0.20833333333333331,0.3504395486376281,0.08753543363689552,0.00087,0.0,0.15691,0.3108624296655874,0.5081478342000257
0.15,0.8333333333333333,0.25,0.33984708197347047,0.08488989156804444,0.00043,0.0,0.17862,0.3316957629989207,0.5081478342000257
0.15,0.8333333333333333,0.29166666666666663,0.32925461530931277,0.08224434949919333,0.00013,0.0,0.2039,0.3525290963322541,0.5081478342000257
0.15,0.8333333333333333,0.3333333333333333,0.3186621486451551,0.07959880743034226,2e-05,0.0,0.23198,0.37336242966558747,0.5081478342000257
0.15,0.8333333333333333,0.375,0.30806968198099743,0.07695326536149116,0.0,0.0,0.2642,0.3941957629989208,0.5081478342000257
0.15,0.8333333333333333,0.41666666666666663,0.29747721531683974,0.07430772329264007,0.0,0.0,0.30082,0.4150290963322541,0.5081478342000257
0.15,0.8333333333333333,0.4583333333333333,0.28688474865268204,0.07166218122378898,0.0,0.0,0.34245,0.43586242966558747,0.5081478342000257
0.15,0.8333333333333333,0.5,0.27629228198852435,0.06901663915493789,0.0,0.0,0.38669,0.4566957629989207,0.5081478342000257
0.15,0.8333333333333333,0.5416666666666666,0.2656998153243667,0.06637109708608681,0.0,0.0,0.43643,0.4775290963322541,0.5081478342000257
0.15,0.8333333333333333,0.5833333333333333,0.255107348660209,0.06372555501723572,0.0,0.0,0.48997,0.4983624296655874,0.5081478342000257
0.15,0.8333333333333333,0.625,0.24451488199605134,0.06108001294838461,0.0,0.0,0.54885,0.5191957629989208,0.5081478342000257
0.15,0.8333333333333333,0.6666666666666666,0.23392241533189367,0.05843447087953353,0.0,0.0,0.60858,0.5400290963322542,0.5081478342000257
0.15,0.8333333333333333,0.7083333333333333,0.22332994866773603,0.055788928810682425,0.0,0.0,0.66904,0.5608624296655874,0.5081478342000257
0.15,0.8333333333333333,0.75,0.21273748200357834,0.05314338674183135,0.0,0.0,0.72849,0.5816957629989207,0.5081478342000257
0.15,0.8333333333333333,0.7916666666666666,0.20214501533942064,0.05049784467298025,0.0,0.0,0.78418,0.6025290963322542,0.5081478342000257
0.15,0.8333333333333333,0.8333333333333333,0.19155254867526295,0.047852302604129156,0.0,0.0,0.83366,0.6233624296655875,0.5081478342000257
0.15,0.8333333333333333,0.875,0.18096008201110525,0.045206760535278064,0.0,0.0,0.87714,0.6441957629989208,0.5081478342000257
0.15,0.8333333333333333,0.9166666666666666,0.17036761534694764,0.04256121846642697,0.0,0.0,0.91382,0.6650290963322542,0.5081478342000257
0.15,0.8333333333333333,0.9583333333333333,0.1597751486827899,0.03991567639757588,0.0,0.0,0.9435,0.6858624296655874,0.5081478342000257
0.15,0.8333333333333333,1.0,0.14918268201863222,0.03727013432872479,0.0,0.0,0.96641,0.7066957629989207,0.5081478342000257
0.15,0.875,0.0,0.4014952379588681,0.10028694640875778,0.01293,0.0,0.08543,0.21044576299892076,0.5081478342000257
0.15,0.875,0.041666666666666664,0.39090277129471046,0.09764140433990669,0.00798,0.0,0.09646,0.23127909633225413,0.5081478342000257
0.15,0.875,0.08333333333333333,0.3803103046305527,0.0949958622710556,0.00476,0.0,0.10951,0.25211242966558745,0.5081478342000257
0.15,0.875,0.125,0.369717837966395,0.09235032020220452,0.00277,0.0,0.12457,0.27294576299892076,0.5081478342000257
0.15,0.875,0.16666666666666666,0.3591253713022374,0.08970477813335342,0.00159,0.0,0.14155,0.2937790963322541,0.5081478342000257
0.15,0.875,0.20833333333333331,0.3485329046380798,0.08705923606450233,0.00079,0.0,0.1603,0.3146124296655874,0.5081478342000257
0.15,0.875,0.25,0.33794043797392204,0.08441369399565125,0.00032,0.0,0.18284,0.33544576299892076,0.5081478342000257
0.15,0.875,0.29166666666666663,0.32734797130976434,0.08176815192680015,0.0001,0.0,0.20853,0.35627909633225413,0.5081478342000257
0.15,0.875,0.3333333333333333,0.3167555046456067,0.07912260985794906,0.0,0.0,0.23739,0.3771124296655874,0.5081478342000257
0.15,0.875,0.375,0.306163037981449,0.07647706778909795,0.0,0.0,0.27059,0.39794576299892076,0.5081478342000257
0.15,0.875,0.41666666666666663,0.2955705713172913,0.07383152572024688,0.0,0.0,0.3079,0.41877909633225413,0.5081478342000257
0.15,0.875,0.4583333333333333,0.28497810465313367,0.07118598365139578,0.0,0.0,0.3504,0.4396124296655874,0.5081478342000257
0.15,0.875,0.5,0.27438563798897597,0.06854044158254469,0.0,0.0,0.39545,0.46044576299892076,0.5081478342000257
0.15,0.875,0.5416666666666666,0.26379317132481833,0.0658948995136936,0.0,0.0,0.44596,0.48127909633225413,0.5081478342000257
0.15,0.875,0.5833333333333333,0.25320070466066064,0.06324935744484252,0.0,0.0,0.50063,0.5021124296655874,0.5081478342000257
0.15,0.875,0.625,0.24260823799650294,0.06060381537599141,0.0,0.0,0.55925,0.5229457629989208,0.5081478342000257
0.15,0.875,0.6666666666666666,0.23201577133234524,0.057958273307140325,0.0,0.0,0.61906,0.5437790963322541,0.5081478342000257
0.15,0.875,0.7083333333333333,0.2214233046681876,0.05531273123828923,0.0,0.0,0.68007,0.5646124296655874,0.5081478342000257
0.15,0.875,0.75,0.2108308380040299,0.05266718916943813,0.0,0.0,0.73842,0.5854457629989208,0.5081478342000257
0.15,0.875,0.7916666666666666,0.20023837133987224,0.05002164710058704,0.0,0.0,0.79381,0.6062790963322541,0.5081478342000257
0.15,0.875,0.8333333333333333,0.1896459046757146,0.04737610503173597,0.0,0.0,0.84213,0.6271124296655873,0.5081478342000257
0.15,0.875,0.875,0.1790534380115569,0.04473056296288487,0.0,0.0,0.88381,0.6479457629989208,0.5081478342000257
0.15,0.875,0.9166666666666666,0.16846097134739918,0.04208502089403378,0.0,0.0,0.91939,0.6687790963322541,0.5081478342000257
0.15,0.875,0.9583333333333333,0.15786850468324157,0.03943947882518269,0.0,0.0,0.94847,0.6896124296655872,0.5081478342000257
0.15,0.875,1.0,0.14727603801908387,0.036793936756331594,0.0,0.0,0.96968,0.7104457629989207,0.5081478342000257
0.15,0.9166666666666666,0.0,0.3995885939593198,0.09981074883636458,0.01194,0.0,0.08744,0.21419576299892076,0.5081478342000257
0.15,0.9166666666666666,0.041666666666666664,0.38899612729516214,0.09716520676751349,0.00725,0.0,0.09832,0.23502909633225405,0.5081478342000257
0.15,0.9166666666666666,0.08333333333333333,0.3784036606310044,0.09451966469866242,0.00437,0.0,0.11189,0.2558624296655874,0.5081478342000257
0.15,0.9166666666666666,0.125,0.3678111939668467,0.09187412262981132,0.00253,0.0,0.12747,0.2766957629989208,0.5081478342000257
0.15,0.9166666666666666,0.16666666666666666,0.35721872730268905,0.08922858056096021,0.00144,0.0,0.1447,0.29752909633225405,0.5081478342000257
0.15,0.9166666666666666,0.20833333333333331,0.34662626063853136,0.08658303849210916,0.00071,0.0,0.16432,0.31836242966558737,0.5081478342000257
0.15,0.9166666666666666,0.25,0.3360337939743737,0.08393749642325804,0.00029,0.0,0.18738,0.3391957629989207,0.5081478342000257
0.15,0.9166666666666666,0.29166666666666663,0.325441327310216,0.08129195435440695,0.0001,0.0,0.2134,0.36002909633225405,0.5081478342000257
0.15,0.9166666666666666,0.3333333333333333,0.3148488606460583,0.07864641228555587,0.0,0.0,0.2432,0.3808624296655874,0.5081478342000257
0.15,0.9166666666666666,0.375,0.30425639398190063,0.07600087021670478,0.0,0.0,0.27695,0.4016957629989208,0.5081478342000257
0.15,0.9166666666666666,0.41666666666666663,0.293663927317743,0.07335532814785367,0.0,0.0,0.31488,0.42252909633225405,0.5081478342000257
0.15,0.9166666666666666,0.4583333333333333,0.2830714606535853,0.07070978607900259,0.0,0.0,0.35785,0.4433624296655874,0.5081478342000257
0.15,0.9166666666666666,0.5,0.2724789939894276,0.06806424401015149,0.0,0.0,0.40405,0.46419576299892085,0.5081478342000257
0.15,0.9166666666666666,0.5416666666666666,0.2618865273252699,0.06541870194130041,0.0,0.0,0.45549,0.48502909633225405,0.5081478342000257
0.15,0.9166666666666666,0.5833333333333333,0.25129406066111226,0.06277315987244932,0.0,0.0,0.51154,0.5058624296655874,0.5081478342000257
0.15,0.9166666666666666,0.625,0.24070159399695457,0.060127617803598224,0.0,0.0,0.5699,0.5266957629989208,0.5081478342000257
0.15,0.9166666666666666,0.6666666666666666,0.23010912733279693,0.05748207573474713,0.0,0.0,0.62961,0.547529096332254,0.5081478342000257
0.15,0.9166666666666666,0.7083333333333333,0.21951666066863923,0.05483653366589604,0.0,0.0,0.69075,0.5683624296655874,0.5081478342000257
0.15,0.9166666666666666,0.75,0.20892419400448153,0.05219099159704494,0.0,0.0,0.7489,0.5891957629989208,0.5081478342000257
0.15,0.9166666666666666,0.7916666666666666,0.1983317273403239,0.049545449528193855,0.0,0.0,0.80296,0.610029096332254,0.5081478342000257
0.15,0.9166666666666666,0.8333333333333333,0.1877392606761662,0.04689990745934277,0.0,0.0,0.84984,0.6308624296655874,0.5081478342000257
0.15,0.9166666666666666,0.875,0.1771467940120085,0.044254365390491664,0.0,0.0,0.89073,0.6516957629989207,0.5081478342000257
0.15,0.9166666666666666,0.9166666666666666,0.16655432734785086,0.04160882332164059,0.0,0.0,0.92479,0.672529096332254,0.5081478342000257
0.15,0.9166666666666666,0.9583333333333333,0.15596186068369317,0.03896328125278949,0.0,0.0,0.95282,0.6933624296655874,0.5081478342000257
0.15,0.9166666666666666,1.0,0.14536939401953547,0.036317739183938394,0.0,0.0,0.9732,0.7141957629989208,0.5081478342000257
0.15,0.9583333333333333,0.0,0.39768194995977135,0.09933455126397141,0.01087,0.0,0.08934,0.21794576299892077,0.5081478342000257
0.15,0.9583333333333333,0.041666666666666664,0.38708948329561377,0.0966890091951203,0.00658,0.0,0.1005,0.23877909633225405,0.5081478342000257
0.15,0.9583333333333333,0.08333333333333333,0.37649701663145607,0.09404346712626921,0.00396,0.0,0.1145,0.2596124296655874,0.5081478342000257
0.15,0.9583333333333333,0.125,0.3659045499672984,0.09139792505741813,0.00231,0.0,0.13048,0.2804457629989207,0.5081478342000257
0.15,0.9583333333333333,0.16666666666666666,0.3553120833031407,0.08875238298856704,0.00128,0.0,0.14804,0.3012790963322541,0.5081478342000257
0.15,0.9583333333333333,0.20833333333333331,0.344719616638983,0.08610684091971595,0.00062,0.0,0.16845,0.3221124296655874,0.5081478342000257
0.15,0.9583333333333333,0.25,0.3341271499748253,0.08346129885086484,0.00023,0.0,0.19192,0.3429457629989207,0.5081478342000257
0.15,0.9583333333333333,0.29166666666666663,0.32353468331066765,0.08081575678201376,7e-05,0.0,0.21853,0.363779096332254,0.5081478342000257
0.15,0.9583333333333333,0.3333333333333333,0.31294221664650995,0.07817021471316266,0.0,0.0,0.24888,0.3846124296655874,0.5081478342000257
0.15,0.9583333333333333,0.375,0.3023497499823523,0.07552467264431158,0.0,0.0,0.28329,0.4054457629989207,0.5081478342000257
0.15,0.9583333333333333,0.41666666666666663,0.2917572833181946,0.07287913057546049,0.0,0.0,0.32232,0.42627909633225397,0.5081478342000257
0.15,0.9583333333333333,0.4583333333333333,0.2811648166540369,0.07023358850660938,0.0,0.0,0.36578,0.4471124296655874,0.5081478342000257
0.15,0.9583333333333333,0.5,0.2705723499898792,0.0675880464377583,0.0,0.0,0.41247,0.4679457629989207,0.5081478342000257
0.15,0.9583333333333333,0.5416666666666666,0.2599798833257216,0.06494250436890721,0.0,0.0,0.46503,0.488779096332254,0.5081478342000257
0.15,0.9583333333333333,0.5833333333333333,0.2493874166615639,0.06229696230005612,0.0,0.0,0.52191,0.5096124296655873,0.5081478342000257
0.15,0.9583333333333333,0.625,0.23879494999740622,0.05965142023120503,0.0,0.0,0.58073,0.5304457629989207,0.5081478342000257
0.15,0.9583333333333333,0.6666666666666666,0.22820248333324852,0.05700587816235394,0.0,0.0,0.64119,0.551279096332254,0.5081478342000257
0.15,0.9583333333333333,0.7083333333333333,0.21761001666909088,0.054360336093502847,0.0,0.0,0.7014,0.5721124296655873,0.5081478342000257
0.15,0.9583333333333333,0.75,0.20701755000493316,0.05171479402465175,0.0,0.0,0.75926,0.5929457629989207,0.5081478342000257
0.15,0.9583333333333333,0.7916666666666666,0.19642508334077552,0.04906925195580066,0.0,0.0,0.8116,0.613779096332254,0.5081478342000257
0.15,0.9583333333333333,0.8333333333333333,0.1858326166766178,0.04642370988694956,0.0,0.0,0.85748,0.6346124296655874,0.5081478342000257
0.15,0.9583333333333333,0.875,0.1752401500124601,0.043778167818098464,0.0,0.0,0.89762,0.6554457629989207,0.5081478342000257
0.15,0.9583333333333333,0.9166666666666666,0.16464768334830246,0.04113262574924738,0.0,0.0,0.93039,0.676279096332254,0.5081478342000257
0.15,0.9583333333333333,0.9583333333333333,0.15405521668414476,0.03848708368039629,0.0,0.0,0.95681,0.6971124296655875,0.5081478342000257
0.15,0.9583333333333333,1.0,0.14346275001998707,0.035841541611545194,0.0,0.0,0.97622,0.7179457629989209,0.5081478342000257
0.15,1.0,0.0,0.39577530596022303,0.0988583536915782,0.01,0.0,0.09112,0.22169576299892077,0.5081478342000257
0.15,1.0,0.041666666666666664,0.3851828392960653,0.09621281162272712,0.006,0.0,0.10309,0.24252909633225408,0.5081478342000257
0.15,1.0,0.08333333333333333,0.3745903726319076,0.09356726955387601,0.00365,0.0,0.11714,0.2633624296655874,0.5081478342000257
0.15,1.0,0.125,0.36399790596775,0.09092172748502493,0.00213,0.0,0.13336,0.28419576299892074,0.5081478342000257
0.15,1.0,0.16666666666666666,0.3534054393035923,0.08827618541617382,0.00112,0.0,0.15157,0.30502909633225406,0.5081478342000257
0.15,1.0,0.20833333333333331,0.3428129726394346,0.08563064334732273,0.00056,0.0,0.17246,0.3258624296655874,0.5081478342000257
0.15,1.0,0.25,0.3322205059752769,0.08298510127847167,0.0002,0.0,0.19668,0.34669576299892074,0.5081478342000257
0.15,1.0,0.29166666666666663,0.3216280393111192,0.08033955920962056,5e-05,0.0,0.22349,0.3675290963322541,0.5081478342000257
0.15,1.0,0.3333333333333333,0.3110355726469616,0.07769401714076947,0.0,0.0,0.25512,0.3883624296655874,0.5081478342000257
0.15,1.0,0.375,0.3004431059828039,0.07504847507191838,0.0,0.0,0.28975,0.40919576299892074,0.5081478342000257
0.15,1.0,0.41666666666666663,0.2898506393186462,0.07240293300306729,0.0,0.0,0.32978,0.4300290963322541,0.5081478342000257
0.15,1.0,0.4583333333333333,0.2792581726544885,0.0697573909342162,0.0,0.0,0.37365,0.4508624296655874,0.5081478342000257
0.15,1.0,0.5,0.26866570599033085,0.0671118488653651,0.0,0.0,0.42128,0.47169576299892074,0.5081478342000257
0.15,1.0,0.5416666666666666,0.25807323932617315,0.06446630679651401,0.0,0.0,0.47458,0.4925290963322541,0.5081478342000257
0.15,1.0,0.5833333333333333,0.2474807726620155,0.061820764727662916,0.0,0.0,0.53241,0.5133624296655874,0.5081478342000257
0.15,1.0,0.625,0.2368883059978578,0.059175222658811824,0.0,0.0,0.59198,0.5341957629989208,0.5081478342000257
0.15,1.0,0.6666666666666666,0.22629583933370012,0.05652968058996073,0.0,0.0,0.65207,0.5550290963322542,0.5081478342000257
0.15,1.0,0.7083333333333333,0.21570337266954245,0.053884138521109654,0.0,0.0,0.71225,0.5758624296655874,0.5081478342000257
0.15,1.0,0.75,0.20511090600538476,0.051238596452258554,0.0,0.0,0.76897,0.5966957629989208,0.5081478342000257
0.15,1.0,0.7916666666666666,0.1945184393412271,0.04859305438340746,0.0,0.0,0.82025,0.6175290963322542,0.5081478342000257
0.15,1.0,0.8333333333333333,0.18392597267706945,0.04594751231455639,0.0,0.0,0.86541,0.6383624296655874,0.5081478342000257
0.15,1.0,0.875,0.17333350601291175,0.04330197024570529,0.0,0.0,0.90416,0.6591957629989207,0.5081478342000257
0.15,1.0,0.9166666666666666,0.16274103934875409,0.040656428176854185,0.0,0.0,0.93575,0.6800290963322542,0.5081478342000257
0.15,1.0,0.9583333333333333,0.15214857268459644,0.03801088610800311,0.0,0.0,0.96056,0.7008624296655874,0.5081478342000257
0.15,1.0,1.0,0.14155610602043872,0.03536534403915201,0.0,0.0,0.97873,0.7216957629989207,0.5081478342000257
0.5,0.0,0.0,0.40416453955823584,0.10095362301010825,0.01436,0.0,0.08287,0.20519576299892076,0.5081478342000257
0.5,0.0,0.041666666666666664,0.39357207289407814,0.09830808094125718,0.009,0.0,0.09344,0.2260290963322541,0.5081478342000257
0.5,0.0,0.08333333333333333,0.38297960622992044,0.09566253887240607,0.00544,0.0,0.10596,0.24686242966558744,0.5081478342000257
0.5,0.0,0.125,0.37238713956576286,0.09301699680355498,0.00325,0.0,0.12081,0.2676957629989208,0.5081478342000257
0.5,0.0,0.16666666666666666,0.36179467290160516,0.09037145473470391,0.00186,0.0,0.13689,0.2885290963322541,0.5081478342000257
0.5,0.0,0.20833333333333331,0.3512022062374475,0.08772591266585279,0.00095,0.0,0.15555,0.30936242966558747,0.5081478342000257
0.5,0.0,0.25,0.3406097395732898,0.08508037059700171,0.00045,0.0,0.17702,0.33019576299892067,0.5081478342000257
0.5,0.0,0.29166666666666663,0.3300172729091321,0.08243482852815061,0.00015,0.0,0.20206,0.35102909633225404,0.5081478342000257
0.5,0.0,0.3333333333333333,0.31942480624497444,0.07978928645929953,2e-05,0.0,0.22993,0.3718624296655874,0.5081478342000257
0.5,0.0,0.375,0.3088323395808168,0.07714374439044844,0.0,0.0,0.2619,0.39269576299892067,0.5081478342000257
0.5,0.0,0.41666666666666663,0.2982398729166591,0.07449820232159736,0.0,0.0,0.29773,0.41352909633225404,0.5081478342000257
0.5,0.0,0.4583333333333333,0.2876474062525014,0.07185266025274624,0.0,0.0,0.3394,0.4343624296655874,0.5081478342000257
0.5,0.0,0.5,0.2770549395883437,0.06920711818389516,0.0,0.0,0.38314,0.45519576299892067,0.5081478342000257
0.5,0.0,0.5416666666666666,0.26646247292418607,0.06656157611504408,0.0,0.0,0.43246,0.47602909633225404,0.5081478342000257
0.5,0.0,0.5833333333333333,0.25587000626002837,0.06391603404619298,0.0,0.0,0.48601,0.4968624296655874,0.5081478342000257
0.5,0.0,0.625,0.2452775395958707,0.0612704919773419,0.0,0.0,0.54499,0.5176957629989207,0.5081478342000257
0.5,0.0,0.6666666666666666,0.234685072931713,0.0586249499084908,0.0,0.0,0.60423,0.5385290963322541,0.5081478342000257
0.5,0.0,0.7083333333333333,0.2240926062675554,0.055979407839639714,0.0,0.0,0.66498,0.5593624296655874,0.5081478342000257
0.5,0.0,0.75,0.21350013960339764,0.053333865770788615,0.0,0.0,0.72467,0.5801957629989207,0.5081478342000257
0.5,0.0,0.7916666666666666,0.20290767293923992,0.050688323701937515,0.0,0.0,0.78043,0.6010290963322541,0.5081478342000257
0.5,0.0,0.8333333333333333,0.19231520627508233,0.048042781633086444,0.0,0.0,0.83016,0.6218624296655874,0.5081478342000257
0.5,0.0,0.875,0.1817227396109246,0.04539723956423533,0.0,0.0,0.87398,0.6426957629989207,0.5081478342000257
0.5,0.0,0.9166666666666666,0.17113027294676691,0.04275169749538425,0.0,0.0,0.91145,0.6635290963322541,0.5081478342000257
0.5,0.0,0.9583333333333333,0.1605378062826093,0.04010615542653317,0.0,0.0,0.94152,0.6843624296655872,0.5081478342000257
0.5,0.0,1.0,0.14994533961845158,0.03746061335768207,0.0,0.0,0.96501,0.7051957629989208,0.5081478342000257
0.5,0.041666666666666664,0.0,0.40225789555868746,0.10047742543771507,0.01329,0.0,0.08479,0.20894576299892076,0.5081478342000257
0.5,0.041666666666666664,0.041666666666666664,0.39166542889452977,0.09783188336886396,0.00822,0.0,0.0957,0.22977909633225413,0.5081478342000257
0.5,0.041666666666666664,0.08333333333333333,0.38107296223037207,0.09518634130001288,0.00491,0.0,0.10861,0.25061242966558744,0.5081478342000257
0.5,0.041666666666666664,0.125,0.37048049556621443,0.09254079923116178,0.00293,0.0,0.12337,0.27144576299892076,0.5081478342000257
0.5,0.041666666666666664,0.16666666666666666,0.35988802890205673,0.0898952571623107,0.00167,0.0,0.14015,0.29227909633225413,0.5081478342000257
0.5,0.041666666666666664,0.20833333333333331,0.3492955622378991,0.08724971509345959,0.00082,0.0,0.15903,0.3131124296655874,0.5081478342000257
0.5,0.041666666666666664,0.25,0.33870309557374145,0.08460417302460851,0.00035,0.0,0.18131,0.33394576299892076,0.5081478342000257
0.5,0.041666666666666664,0.29166666666666663,0.32811062890958376,0.08195863095575744,0.00012,0.0,0.20668,0.35477909633225413,0.5081478342000257
0.5,0.041666666666666664,0.3333333333333333,0.31751816224542606,0.07931308888690633,1e-05,0.0,0.23508,0.3756124296655874,0.5081478342000257
0.5,0.041666666666666664,0.375,0.30692569558126837,0.07666754681805524,0.0,0.0,0.26792,0.39644576299892076,0.5081478342000257
0.5,0.041666666666666664,0.41666666666666663,0.29633322891711067,0.07402200474920415,0.0,0.0,0.30494,0.41727909633225413,0.5081478342000257
0.5,0.041666666666666664,0.4583333333333333,0.28574076225295303,0.07137646268035305,0.0,0.0,0.34711,0.4381124296655874,0.5081478342000257
0.5,0.041666666666666664,0.5,0.2751482955887953,0.06873092061150197,0.0,0.0,0.39221,0.45894576299892076,0.5081478342000257
0.5,0.041666666666666664,0.5416666666666666,0.26455582892463764,0.06608537854265087,0.0,0.0,0.44216,0.47977909633225413,0.5081478342000257
0.5,0.041666666666666664,0.5833333333333333,0.25396336226048,0.06343983647379979,0.0,0.0,0.49629,0.5006124296655874,0.5081478342000257
0.5,0.041666666666666664,0.625,0.2433708955963223,0.060794294404948684,0.0,0.0,0.5551,0.5214457629989208,0.5081478342000257
0.5,0.041666666666666664,0.6666666666666666,0.23277842893216463,0.05814875233609759,0.0,0.0,0.61457,0.5422790963322541,0.5081478342000257
0.5,0.041666666666666664,0.7083333333333333,0.22218596226800696,0.05550321026724651,0.0,0.0,0.67585,0.5631124296655874,0.5081478342000257
0.5,0.041666666666666664,0.75,0.2115934956038492,0.052857668198395415,0.0,0.0,0.73452,0.5839457629989208,0.5081478342000257
0.5,0.041666666666666664,0.7916666666666666,0.2010010289396916,0.05021212612954434,0.0,0.0,0.79013,0.604779096332254,0.5081478342000257
0.5,0.041666666666666664,0.8333333333333333,0.1904085622755339,0.04756658406069324,0.0,0.0,0.83883,0.6256124296655874,0.5081478342000257
0.5,0.041666666666666664,0.875,0.1798160956113762,0.04492104199184214,0.0,0.0,0.88103,0.6464457629989208,0.5081478342000257
0.5,0.041666666666666664,0.9166666666666666,0.16922362894721857,0.04227549992299106,0.0,0.0,0.91723,0.667279096332254,0.5081478342000257
0.5,0.041666666666666664,0.9583333333333333,0.15863116228306087,0.03962995785413997,0.0,0.0,0.94652,0.6881124296655874,0.5081478342000257
0.5,0.041666666666666664,1.0,0.1480386956189032,0.03698441578528887,0.0,0.0,0.96833,0.7089457629989209,0.5081478342000257
0.5,0.08333333333333333,0.0,0.40035125155913903,0.10000122786532187,0.01231,0.0,0.08652,0.21269576299892076,0.5081478342000257
0.5,0.08333333333333333,0.041666666666666664,0.38975878489498134,0.09735568579647078,0.00751,0.0,0.09758,0.23352909633225408,0.5081478342000257
0.5,0.08333333333333333,0.08333333333333333,0.3791663182308237,0.09471014372761968,0.00453,0.0,0.11094,0.2543624296655874,0.5081478342000257
0.5,0.08333333333333333,0.125,0.36857385156666606,0.09206460165876859,0.0026,0.0,0.12636,0.2751957629989208,0.5081478342000257
0.5,0.08333333333333333,0.16666666666666666,0.3579813849025084,0.08941905958991751,0.00153,0.0,0.14355,0.2960290963322541,0.5081478342000257
0.5,0.08333333333333333,0.20833333333333331,0.3473889182383507,0.08677351752106642,0.00073,0.0,0.16276,0.3168624296655874,0.5081478342000257
0.5,0.08333333333333333,0.25,0.3367964515741931,0.0841279754522153,0.0003,0.0,0.18555,0.3376957629989208,0.5081478342000257
0.5,0.08333333333333333,0.29166666666666663,0.3262039849100354,0.08148243338336424,0.0001,0.0,0.21146,0.3585290963322541,0.5081478342000257
0.5,0.08333333333333333,0.3333333333333333,0.3156115182458777,0.07883689131451314,0.0,0.0,0.24079,0.3793624296655874,0.5081478342000257
0.5,0.08333333333333333,0.375,0.30501905158172,0.07619134924566204,0.0,0.0,0.27447,0.4001957629989208,0.5081478342000257
0.5,0.08333333333333333,0.41666666666666663,0.29442658491756235,0.07354580717681096,0.0,0.0,0.31202,0.4210290963322541,0.5081478342000257
0.5,0.08333333333333333,0.4583333333333333,0.2838341182534046,0.07090026510795985,0.0,0.0,0.35495,0.4418624296655874,0.5081478342000257
0.5,0.08333333333333333,0.5,0.27324165158924696,0.06825472303910878,0.0,0.0,0.40056,0.4626957629989208,0.5081478342000257
0.5,0.08333333333333333,0.5416666666666666,0.26264918492508926,0.06560918097025767,0.0,0.0,0.45196,0.4835290963322541,0.5081478342000257
0.5,0.08333333333333333,0.5833333333333333,0.2520567182609316,0.06296363890140659,0.0,0.0,0.50705,0.5043624296655874,0.5081478342000257
0.5,0.08333333333333333,0.625,0.24146425159677393,0.060318096832555505,0.0,0.0,0.56598,0.5251957629989208,0.5081478342000257
0.5,0.08333333333333333,0.6666666666666666,0.23087178493261626,0.05767255476370441,0.0,0.0,0.62516,0.5460290963322542,0.5081478342000257
0.5,0.08333333333333333,0.7083333333333333,0.2202793182684586,0.05502701269485333,0.0,0.0,0.68637,0.5668624296655874,0.5081478342000257
0.5,0.08333333333333333,0.75,0.2096868516043009,0.05238147062600223,0.0,0.0,0.74483,0.5876957629989208,0.5081478342000257
0.5,0.08333333333333333,0.7916666666666666,0.1990943849401432,0.049735928557151136,0.0,0.0,0.79931,0.6085290963322542,0.5081478342000257
0.5,0.08333333333333333,0.8333333333333333,0.18850191827598559,0.047090386488300044,0.0,0.0,0.84658,0.6293624296655873,0.5081478342000257
0.5,0.08333333333333333,0.875,0.17790945161182783,0.044444844419448945,0.0,0.0,0.88798,0.6501957629989208,0.5081478342000257
0.5,0.08333333333333333,0.9166666666666666,0.1673169849476702,0.04179930235059787,0.0,0.0,0.9227,0.6710290963322542,0.5081478342000257
0.5,0.08333333333333333,0.9583333333333333,0.15672451828351255,0.03915376028174678,0.0,0.0,0.95116,0.6918624296655873,0.5081478342000257
